id_jugador;nombre;orden;equipo;pais_iso_3
1466;Gerónimo Del Olmo;2;Independiente;ESP
1466;Gerónimo Del Olmo;3;Arenal;ESP
1466;Gerónimo Del Olmo;4;Binefar;ESP
1466;Gerónimo Del Olmo;5;Collerense;ESP
1466;Gerónimo Del Olmo;6;Génova;ESP
1466;Gerónimo Del Olmo;7;Rafal;ESP
1466;Gerónimo Del Olmo;8;Rotlet Molinar;ESP
1466;Gerónimo Del Olmo;9;Montuiri;ESP
1466;Gerónimo Del Olmo;10;Callosa Deportiva;ESP
1466;Gerónimo Del Olmo;11;Son Cladera;ESP
1466;Gerónimo Del Olmo;12;Platges Catvia;ESP
1466;Gerónimo Del Olmo;13;Son Cladera;ESP
1466;Gerónimo Del Olmo;14;Andratx;ESP
1467;Rodrigo Lucas Lorenzo Marcelino;0;Serverense;ESP
1467;Rodrigo Lucas Lorenzo Marcelino;1;Cala Millor;ESP
1468;Gonzalo G. Marchetti;0;Porto Cristo;ESP
1468;Gonzalo G. Marchetti;1;Inter Manacor;ESP
1468;Gonzalo G. Marchetti;2;Cala Millor;ESP
1469;Julian Alexis Greco;0;El Porvenir;ARG
1469;Julian Alexis Greco;1;Santanyi;ESP
1469;Julian Alexis Greco;2;Alqueria;ESP
1469;Julian Alexis Greco;3;Santanyi;ESP
1469;Julian Alexis Greco;4;Campos;ESP
1470;Fernando Martin Berthet;0;Deportivo Plaza;ARG
1470;Fernando Martin Berthet;1;Deportivo Municipalidad de Lujan;ARG
1470;Fernando Martin Berthet;2;Sant Rafel;ESP
1470;Fernando Martin Berthet;3;Manzanares;ESP
1470;Fernando Martin Berthet;4;Baleares Sin Fronteras;ESP
1470;Fernando Martin Berthet;5;Campos;ESP
1471;Mariano Christian Nistico;0;General Lamadrid;ARG
1471;Mariano Christian Nistico;1;Sporting Son Ferrer;ESP
1471;Mariano Christian Nistico;2;Genova;ESP
1472;Christian Matias Calo;0;Banfield de Mar del Plata;ARG
1472;Christian Matias Calo;1;Huracan de Tres Arroyos;ARG
1472;Christian Matias Calo;2;La Union;ESP
1473;Matías Ezequiel Ristagno;0;Independiente Camp Redo;ESP
1473;Matías Ezequiel Ristagno;1;Recreativo La Victoria;ESP
1473;Matías Ezequiel Ristagno;2;Rafal;ESP
1474;Lucas Pierri;0;Once Unidos;ARG
1474;Lucas Pierri;1;Rotlet Molinar;ESP
1475;Leonardo Bordagaray;0;Porto Cristo;ESP
1475;Leonardo Bordagaray;1;Olimpic Felanitx;ESP
1475;Leonardo Bordagaray;2;Serverense;ESP
1476;Matías Damian De Llano;0;San Francisco;ESP
1476;Matías Damian De Llano;1;Penya Arrabal;ESP
1476;Matías Damian De Llano;2;Arenal;ESP
1476;Matías Damian De Llano;3;Rafal;ESP
1476;Matías Damian De Llano;4;Son Veri;ESP
1477;Diego Adrian Romero;0;Quilmes;ARG
1477;Diego Adrian Romero;1;Rafaela;ARG
1477;Diego Adrian Romero;2;Mura;SVK
1477;Diego Adrian Romero;3;Durango;MEX
1477;Diego Adrian Romero;4;Olmedo;ECU
1477;Diego Adrian Romero;5;Tecnico Universitario de Ambato;ECU
1477;Diego Adrian Romero;6;Villanueva;ESP
1477;Diego Adrian Romero;7;Union Estepona;ESP
1477;Diego Adrian Romero;8;Los Barrios;ESP
1477;Diego Adrian Romero;9;San Pedro;ESP
1477;Diego Adrian Romero;10;Formentera;ESP
1477;Diego Adrian Romero;11;Sant Jordi;ESP
1477;Diego Adrian Romero;12;Montuiri;ESP
1477;Diego Adrian Romero;13;Platges Catvia;ESP
1477;Diego Adrian Romero;14;Santanyi;ESP
1477;Diego Adrian Romero;15;Son Veri;ESP
1478;Nahuel Biagini Serapio;0;CIDE B;ESP
1478;Nahuel Biagini Serapio;1;Son Veri;ESP
1479;Hugo Martin Trinidad;0;"""Liga Rosario""";ARG
1479;Hugo Martin Trinidad;1;Platges de Calvia B;ESP
1479;Hugo Martin Trinidad;2;Son Veri;ESP
1480;Tobias B. Gonzalez;0;Xilvar;ESP
1481;Emmanuel Agustin Guzman;0;Tristan Suarez;ARG
1481;Emmanuel Agustin Guzman;1;Xilvar;ESP
1482;Hugo Orlando Costa;0;Alcudia B;ESP
1482;Hugo Orlando Costa;1;Baleares Sin Fronteras;ESP
1482;Hugo Orlando Costa;2;Valldemossa;ESP
1482;Hugo Orlando Costa;3;Xilvar;ESP
1482;Hugo Orlando Costa;4;Pilares La Soledad;ESP
1482;Hugo Orlando Costa;5;Baleares Sin Fronteras;ESP
1482;Hugo Orlando Costa;6;Sant Jordi;ESP
1482;Hugo Orlando Costa;7;Xilvar;ESP
1483;Leandro Agustin Flores;0;Atletic Ciutadella;ESP
1483;Leandro Agustin Flores;1;Penya Ciutadella;ESP
1484;Giuliano Gambuli;0;Belgrano de Santa Rosa;ARG
1484;Giuliano Gambuli;1;Anguilense;ARG
1484;Giuliano Gambuli;2;Banfield;ARG
1484;Giuliano Gambuli;3;Doramas;ESP
1485;Pablo Ezequiel Varela;0;Boca;ARG
1485;Pablo Ezequiel Varela;1;Quilmes;ARG
1485;Pablo Ezequiel Varela;2;Rogoredo;ITA
1485;Pablo Ezequiel Varela;3;San Pedro Martir;ESP
1485;Pablo Ezequiel Varela;4;Las Palmas B;ESP
1485;Pablo Ezequiel Varela;5;Santa Brigida;ESP
1485;Pablo Ezequiel Varela;6;Lucena;ESP
1485;Pablo Ezequiel Varela;7;Lusitanos;AND
1485;Pablo Ezequiel Varela;8;San Fernando;ESP
1485;Pablo Ezequiel Varela;9;Ciudad Ibiza;ESP
1485;Pablo Ezequiel Varela;10;Estrella;ESP
1485;Pablo Ezequiel Varela;11;Arucas;ESP
1485;Pablo Ezequiel Varela;12;Maspalomas;ESP
1486;Lautaro Quiroga;0;San Martin de Tucuman;ARG
1486;Lautaro Quiroga;1;Atletico Tucuman;ARG
1486;Lautaro Quiroga;2;Alcobendas Levitt;ESP
1486;Lautaro Quiroga;3;Fuenlabrada;ESP
1486;Lautaro Quiroga;4;Atletico Club de Socios;ESP
1487;Jeronimo Miguez Martinuzzi;0;Casarubuelos;ESP
1487;Jeronimo Miguez Martinuzzi;1;;ARG
1487;Jeronimo Miguez Martinuzzi;2;Pinto B;ESP
1487;Jeronimo Miguez Martinuzzi;3;Arganda;ESP
1487;Jeronimo Miguez Martinuzzi;4;Yuncos;ESP
1487;Jeronimo Miguez Martinuzzi;5;Ciudad de Getafe Sportclub;ESP
1488;Santiago Korp;0;Almagro;ARG
1488;Santiago Korp;1;San Sebastian de los Reyes B;ESP
1488;Santiago Korp;2;La Moraleja;ESP
1489;Fabian Andres Osorio Florez;0;Colemar Viejo;ESP
1489;Fabian Andres Osorio Florez;1;Villaverde;ESP
1489;Fabian Andres Osorio Florez;2;Los Yebenes;ESP
1489;Fabian Andres Osorio Florez;3;Villaviciosa;ESP
1489;Fabian Andres Osorio Florez;4;Colonia Moscardo;ESP
1489;Fabian Andres Osorio Florez;5;Real Carabanchel;ESP
1489;Fabian Andres Osorio Florez;6;Mostoles CF;ESP
1490;Nicolas Javier Rivarola;0;Ceuti Atletico;ESP
1490;Nicolas Javier Rivarola;1;Cieza;ESP
1490;Nicolas Javier Rivarola;2;EF Alhama;ESP
1490;Nicolas Javier Rivarola;3;EDMF Churra;ESP
1490;Nicolas Javier Rivarola;4;Archena Smart Club;ESP
1490;Nicolas Javier Rivarola;5;Abaran;ESP
1491;Federico Buzzoni Merlo;0;Alberca;ESP
1491;Federico Buzzoni Merlo;1;Bala Azul;ESP
1492;Pablo Ezequiel Coria;0;Liniers;ARG
1492;Pablo Ezequiel Coria;1;Vallobin;ESP
1492;Pablo Ezequiel Coria;2;El Porvenir;ARG
1492;Pablo Ezequiel Coria;3;Huercal Overa;ESP
1492;Pablo Ezequiel Coria;4;Torrevieja;ESP
1492;Pablo Ezequiel Coria;5;Cartagena UCAM;ESP
1493;Gonzalo Facundo Ochoaizpur;0;San Lorenzo;ARG
1493;Gonzalo Facundo Ochoaizpur;1;Boca;ARG
1493;Gonzalo Facundo Ochoaizpur;2;Aldosivi;ARG
1493;Gonzalo Facundo Ochoaizpur;3;The Strongest;BOL
1493;Gonzalo Facundo Ochoaizpur;4;Olimpo de Bahia Blanca;ARG
1493;Gonzalo Facundo Ochoaizpur;5;Leganes C;ESP
1493;Gonzalo Facundo Ochoaizpur;6;Guadalajara;ESP
1493;Gonzalo Facundo Ochoaizpur;7;Racing Murcia;ESP
1494;Martin Emanuel Montanari;0;Laferrere;ARG
1494;Martin Emanuel Montanari;1;Racing Murcia;ESP
1495;Gabriel Mario Scagliarini;0;San Fulgencio;ESP
1495;Gabriel Mario Scagliarini;1;Novelda;ESP
1495;Gabriel Mario Scagliarini;2;Callosa;ESP
1495;Gabriel Mario Scagliarini;3;Petrelense;ESP
1495;Gabriel Mario Scagliarini;4;Benferri;ESP
1496;Fernando Exequiel Polichino;0;Peñiscola;ESP
1496;Fernando Exequiel Polichino;1;Benicarlo;ESP
1497;Nicolas Alejandro Catania;0;San Lorenzo;ARG
1497;Nicolas Alejandro Catania;1;Velez;ARG
1497;Nicolas Alejandro Catania;2;Almirante Brown;ARG
1497;Nicolas Alejandro Catania;3;Excursionistas;ARG
1497;Nicolas Alejandro Catania;4;Inter Ibiza;ESP
1497;Nicolas Alejandro Catania;5;Borriol;ESP
1498;Maximiliano Ivan Sepulveda;0;Boca;ARG
1498;Maximiliano Ivan Sepulveda;1;Racing de Santander B;ESP
1498;Maximiliano Ivan Sepulveda;2;Noja;ESP
1498;Maximiliano Ivan Sepulveda;3;Racing de Santander;ESP
1498;Maximiliano Ivan Sepulveda;4;Santoña;ESP
1498;Maximiliano Ivan Sepulveda;5;Villarubia;ESP
1498;Maximiliano Ivan Sepulveda;6;Lucena;ESP
1498;Maximiliano Ivan Sepulveda;7;Gimnastica Torrelavega;ESP
1498;Maximiliano Ivan Sepulveda;8;Torre Levante;ESP
1498;Maximiliano Ivan Sepulveda;9;Buñol;ESP
1499;Tomas Basualdo Martínez;0;Gimnasia y Tiro;ARG
1499;Tomas Basualdo Martínez;1;Estudiantes de Murcia;ESP
1499;Tomas Basualdo Martínez;2;Zenit Torremolinos;ESP
1499;Tomas Basualdo Martínez;3;Nueva Vanguardia;ESP
1499;Tomas Basualdo Martínez;4;Almuñecar City;ESP
1499;Tomas Basualdo Martínez;5;Ciudad de Benidorm;ESP
1500;Nery Emanuel Rodas;0;"""Liga Rosario""";ARG
1500;Nery Emanuel Rodas;1;Rafal;ESP
1500;Nery Emanuel Rodas;2;Monte Casillas;ESP
1500;Nery Emanuel Rodas;3;Horadada;ESP
1501;Mauro Nicolas Fernandez Chapini;0;Godoy Cruz;ARG
1501;Mauro Nicolas Fernandez Chapini;1;Olimpico Totana;ESP
1501;Mauro Nicolas Fernandez Chapini;2;Mazarron;ESP
1501;Mauro Nicolas Fernandez Chapini;3;Bala Azul;ESP
1501;Mauro Nicolas Fernandez Chapini;4;Horadada;ESP
1502;Aldo Oldrich Michan;0;Central Norte de Resistencia;ARG
1502;Aldo Oldrich Michan;1;Racing de Cordoba;ARG
1502;Aldo Oldrich Michan;2;L´Alcudia;ESP
1502;Aldo Oldrich Michan;3;Ribarroja;ESP
1502;Aldo Oldrich Michan;4;Javea;ESP
1503;Juan Ignacio Sastre Medina;0;Villa Cubas;ARG
1503;Juan Ignacio Sastre Medina;1;Dragon Force;ESP
1503;Juan Ignacio Sastre Medina;2;Onda;ESP
1504;Cristian Damián Junco;0;Banfield;ARG
1504;Cristian Damián Junco;1;Cañuelas;ARG
1504;Cristian Damián Junco;2;JJ Urquiza;ARG
1504;Cristian Damián Junco;3;Saguntino;ESP
1504;Cristian Damián Junco;4;Puzo;ESP
1504;Cristian Damián Junco;5;Castellonense;ESP
1504;Cristian Damián Junco;6;Almazora;ESP
1504;Cristian Damián Junco;7;Castellonense;ESP
1504;Cristian Damián Junco;8;Puzol;ESP
1505;Jose Emanuel Padilla;0;Gandia;ESP
1505;Jose Emanuel Padilla;1;TSV Berg;DEU
1505;Jose Emanuel Padilla;2;Gandia;ESP
1505;Jose Emanuel Padilla;3;Racing Rafelcofer;ESP
1506;Juan Esteban Gomez Michellod;0;River;ARG
1506;Juan Esteban Gomez Michellod;1;Tigre;ARG
1506;Juan Esteban Gomez Michellod;2;Rayo Majadahonda;ESP
1506;Juan Esteban Gomez Michellod;3;San Pedro;ESP
1506;Juan Esteban Gomez Michellod;4;Gava;ESP
1506;Juan Esteban Gomez Michellod;5;San Jorge;ESP
1507;Ivan Muntaabski;0;Excursionistas;ARG
1507;Ivan Muntaabski;1;San Jorge;ESP
1508;Alan Daniel Difonti;0;Argentinos Jrs;ARG
1508;Alan Daniel Difonti;1;San Martin de San Juan;ARG
1508;Alan Daniel Difonti;2;Tavernes della Valldigna;ESP
1509;Matias Mendelovich;0;Huracan;ARG
1509;Matias Mendelovich;1;Torrevieja;ESP
1510;Guido Gialleonardo;0;Rosario Central;ARG
1510;Guido Gialleonardo;1;Atletico Carlos Paz;ARG
1510;Guido Gialleonardo;2;Torrevieja;ESP
1511;Santiago Sanchez Gerschon;0;Vallbonense;ESP
1512;Alejandro Piñero Fernandez;0;San Isidro Nijar;ESP
1512;Alejandro Piñero Fernandez;1;Venta del Pobre;ESP
1512;Alejandro Piñero Fernandez;2;Comarca Nijar;ESP
1512;Alejandro Piñero Fernandez;3;Bellavista;ESP
1512;Alejandro Piñero Fernandez;4;Bellavista Atletico;ESP
1513;Juan Pablo Roldan;0;El Castillo;ESP
1513;Juan Pablo Roldan;1;Huercal Overa;ESP
1513;Juan Pablo Roldan;2;Lumbreras;ESP
1513;Juan Pablo Roldan;3;Garrucha;ESP
1514;Jose Manuel Naser;0;Poli Ejido;ESP
1514;Jose Manuel Naser;1;Berja;ESP
1514;Jose Manuel Naser;2;Almeria;ESP
1514;Jose Manuel Naser;3;La Mojonera;ESP
1514;Jose Manuel Naser;4;Torre Levante;ESP
1514;Jose Manuel Naser;5;El Ejido;ESP
1514;Jose Manuel Naser;6;Los Molinos;ESP
1514;Jose Manuel Naser;7;El Ejido 2012;ESP
1514;Jose Manuel Naser;8;Los Molinos;ESP
1514;Jose Manuel Naser;9;Estudiantes Almeria;ESP
1514;Jose Manuel Naser;10;Comarca de Nijar;ESP
1514;Jose Manuel Naser;11;Pavia;ESP
1515;Kevin Roman Irusta;0;Roquetas;ESP
1515;Kevin Roman Irusta;1;Los Molinos;ESP
1515;Kevin Roman Irusta;2;Pavia;ESP
1516;Federico Alejandro Colao;0;Lujan;ARG
1516;Federico Alejandro Colao;1;Atlas;ARG
1516;Federico Alejandro Colao;2;Social Moquehua;ARG
1516;Federico Alejandro Colao;3;Parador Roquetas;ESP
1516;Federico Alejandro Colao;4;Polideportiva Aguadulce;ESP
1517;Tobias Aguirre;0;La Cañada B;ESP
1517;Tobias Aguirre;1;Polideportiva Aguadulce;ESP
1518;Cristian Enrique Gandini;0;Oriente;ESP
1518;Cristian Enrique Gandini;1;Plus Ultra;ESP
1518;Cristian Enrique Gandini;2;Oriente;ESP
1518;Cristian Enrique Gandini;3;Plus Ulta;ESP
1519;Franco Sebastian Gandini;0;Oriente;ESP
1519;Franco Sebastian Gandini;1;Almeria;ESP
1519;Franco Sebastian Gandini;2;Oriente;ESP
1519;Franco Sebastian Gandini;3;Los Molinos;ESP
1519;Franco Sebastian Gandini;4;Oriente B;ESP
1519;Franco Sebastian Gandini;5;Natacion Almeria;ESP
1519;Franco Sebastian Gandini;6;Plus Ulta;ESP
1520;German Ignacio Mazzarino;0;Velez;ARG
1520;German Ignacio Mazzarino;1;Camioneros;ARG
1520;German Ignacio Mazzarino;2;Siete Torres;ESP
1520;German Ignacio Mazzarino;3;Polideportivo Almeria;ESP
1520;German Ignacio Mazzarino;4;Roquetas CF;ESP
1521;Lucas Ezequiel Bigotti;0;CF Reddis;ESP
1521;Lucas Ezequiel Bigotti;1;Mazagon;ESP
1521;Lucas Ezequiel Bigotti;2;Roquetas CF;ESP
1522;Javier Alejandro Gil Casares;0;Boca;ARG
1522;Javier Alejandro Gil Casares;1;Cadiz;ESP
1522;Javier Alejandro Gil Casares;2;Balon de Cadiz;ESP
1523;Maximiliano Fernando Peralta Cisneros;0;Union Manilva;ESP
1523;Maximiliano Fernando Peralta Cisneros;1;Estepona;ESP
1523;Maximiliano Fernando Peralta Cisneros;2;Tesorillo;ESP
1524;Tomas Ariel Montenegro;0;Cordoba;ESP
1524;Tomas Ariel Montenegro;1;Los Califas;ESP
1524;Tomas Ariel Montenegro;2;Ciudad Jarin;ESP
1524;Tomas Ariel Montenegro;3;Los Califas;ESP
1524;Tomas Ariel Montenegro;4;Ciudad Jardin;ESP
1525;Ezequiel Elias Videla;0;YPF;ARG
1525;Ezequiel Elias Videla;1;Godoy Cruz;ARG
1525;Ezequiel Elias Videla;2;Banco de Mendoza;ARG
1525;Ezequiel Elias Videla;3;Churriana FC;ESP
1525;Ezequiel Elias Videla;4;Cubillas;ESP
1526;Gustavo Nicolás Morales;0;Div. Inf.;ARG
1526;Gustavo Nicolás Morales;1;La Zubia;ESP
1527;Marcos Leonel Espigares Alvarez;0;Imperio;ESP
1527;Marcos Leonel Espigares Alvarez;1;Albolote;ESP
1527;Marcos Leonel Espigares Alvarez;2;Ciudad de Santa Fe;ESP
1527;Marcos Leonel Espigares Alvarez;3;Albololte;ESP
1527;Marcos Leonel Espigares Alvarez;4;Pinos Puente;ESP
1528;Alejandro Suarez Santodomingo;0;Los Andes;ARG
1528;Alejandro Suarez Santodomingo;1;Martos CD;ESP
1529;Gaston Antunez Churquina;0;Torrededonjimeno;ESP
1529;Gaston Antunez Churquina;1;Martos CD;ESP
1530;Mariano Darribas;0;Barrio Alegre de Trenque Lauquen;ARG
1530;Mariano Darribas;1;Atletico Marbelli;ESP
1530;Mariano Darribas;2;San Pedro;ESP
1530;Mariano Darribas;3;Atletico Marbelli;ESP
1530;Mariano Darribas;4;Peña Los Compadres;ESP
1530;Mariano Darribas;5;San Pedro;ESP
1530;Mariano Darribas;6;Peña Los Compadres;ESP
1530;Mariano Darribas;7;Atletico Marbella;ESP
1531;Matías Alu Aguerre;0;Peña Los Compadres;ESP
1531;Matías Alu Aguerre;1;Marbella;ESP
1531;Matías Alu Aguerre;2;Fuengirola Boliches;ESP
1531;Matías Alu Aguerre;3;Peña Los Compadres;ESP
1531;Matías Alu Aguerre;4;Atletico Marbella;ESP
1532;Lucas Alejo Biasella;0;Marbella B;ESP
1532;Lucas Alejo Biasella;1;Atletico Marbelli;ESP
1532;Lucas Alejo Biasella;2;Peña Los Compadres;ESP
1532;Lucas Alejo Biasella;3;San Pedro;ESP
1532;Lucas Alejo Biasella;4;Peña Los Compadres;ESP
1532;Lucas Alejo Biasella;5;Atletico Marbella;ESP
1533;Lucas Agustin Azpitarte;0;Torreño;ESP
1533;Lucas Agustin Azpitarte;1;Barrio NS Remedios;ESP
1533;Lucas Agustin Azpitarte;2;Velez;ESP
1533;Lucas Agustin Azpitarte;3;Barrios NS Remedios;ESP
1533;Lucas Agustin Azpitarte;4;Velez Juvenil;ESP
1533;Lucas Agustin Azpitarte;5;Francisco Castejon;ESP
1533;Lucas Agustin Azpitarte;6;Velez B;ESP
1533;Lucas Agustin Azpitarte;7;Barrio NS Remedios;ESP
1534;Lucas Manuel Martin Tonetti;0;Torreño;ESP
1534;Lucas Manuel Martin Tonetti;1;Villa Dalmine;ARG
1534;Lucas Manuel Martin Tonetti;2;Defensores Unidos de Zarate;ARG
1534;Lucas Manuel Martin Tonetti;3;Francisco Castejon;ESP
1534;Lucas Manuel Martin Tonetti;4;Velez B;ESP
1534;Lucas Manuel Martin Tonetti;5;Barrio NS Remedios;ESP
1535;Francisco Patrianelli Gavazzi;0;Las Chapas;ESP
1535;Francisco Patrianelli Gavazzi;1;Benamiel;ESP
1535;Francisco Patrianelli Gavazzi;2;Fuengirola Los Boliches;ESP
1535;Francisco Patrianelli Gavazzi;3;Benamiel;ESP
1535;Francisco Patrianelli Gavazzi;4;Dos Hermanas;ESP
1535;Francisco Patrianelli Gavazzi;5;Cartama;ESP
1535;Francisco Patrianelli Gavazzi;6;Barrio NS Remedios;ESP
1536;Joaquin Antonio Pretel Subiris;0;Puerta Blanca;ESP
1536;Joaquin Antonio Pretel Subiris;1;Portada Alta;ESP
1536;Joaquin Antonio Pretel Subiris;2;Torremolinos;ESP
1536;Joaquin Antonio Pretel Subiris;3;Portada Alta;ESP
1536;Joaquin Antonio Pretel Subiris;4;Fuengirolas Boliches;ESP
1536;Joaquin Antonio Pretel Subiris;5;Guadalmar;ESP
1536;Joaquin Antonio Pretel Subiris;6;Benamiel;ESP
1537;Agustin Calegih;0;Cala Mijas;ESP
1538;Tomas Agustin Diaz;0;Victoriano Arenas;ARG
1538;Tomas Agustin Diaz;1;Cala Mijas;ESP
1539;Manuel Duran;0;Churriana;ESP
1539;Manuel Duran;1;Alhuarin;ESP
1539;Manuel Duran;2;Churriana;ESP
1539;Manuel Duran;3;Churriana;ESP
1540;Mariano Duran;0;Churriana;ESP
1540;Mariano Duran;1;Alhuarin;ESP
1540;Mariano Duran;2;Churriana;ESP
1541;Mauro Zardetto;0;Fuegirola Los Boliches;ESP
1541;Mauro Zardetto;1;Mijas;ESP
1542;Santiago Lobos Geri;0;Fuengirola;ESP
1542;Santiago Lobos Geri;1;Dos Hermanas;ESP
1542;Santiago Lobos Geri;2;Fuengirola;ESP
1542;Santiago Lobos Geri;3;Cala Mijas;ESP
1542;Santiago Lobos Geri;4;Fuengirola Boliches;ESP
1542;Santiago Lobos Geri;5;Mijas;ESP
1543;Lucas Matias Molina;0;Torremolinos;ESP
1543;Lucas Matias Molina;1;Juventud Torremolinos;ESP
1543;Lucas Matias Molina;2;Mijas;ESP
1543;Lucas Matias Molina;3;"""Liga Cordobesa""";ARG
1543;Lucas Matias Molina;4;Las Lagunas;ESP
1543;Lucas Matias Molina;5;Zenit Torremolinos;ESP
1543;Lucas Matias Molina;6;Mijas;ESP
1544;Nahuel Nicolas Masin Bustos;0;Fuengirola;ESP
1544;Nahuel Nicolas Masin Bustos;1;San Miguel;ESP
1544;Nahuel Nicolas Masin Bustos;2;Noja;ESP
1544;Nahuel Nicolas Masin Bustos;3;Newells;ESP
1544;Nahuel Nicolas Masin Bustos;4;Coin;ESP
1544;Nahuel Nicolas Masin Bustos;5;Fuengirola Los Boliches;ESP
1544;Nahuel Nicolas Masin Bustos;6;Cala de Mijas;ESP
1544;Nahuel Nicolas Masin Bustos;7;Mijas Las Lagunas;ESP
1545;Gonzalo Emanuel Ochoa Chaine;0;San Miguel;ESP
1545;Gonzalo Emanuel Ochoa Chaine;1;Atletico Marbelli;ESP
1545;Gonzalo Emanuel Ochoa Chaine;2;Coin;ESP
1545;Gonzalo Emanuel Ochoa Chaine;3;Fuengirola;ESP
1545;Gonzalo Emanuel Ochoa Chaine;4;Alhaurin de la Torre;ESP
1545;Gonzalo Emanuel Ochoa Chaine;5;Las Lagunas;ESP
1545;Gonzalo Emanuel Ochoa Chaine;6;Fuengirola Los Boliches;ESP
1545;Gonzalo Emanuel Ochoa Chaine;7;Monda;ESP
1545;Gonzalo Emanuel Ochoa Chaine;8;Mijas Las Lagunas;ESP
1546;Wilfredo Luciano Troncoso;0;Guaro;ESP
1546;Wilfredo Luciano Troncoso;1;Monda;ESP
1547;Martin Maximiliano Durante;0;Peña Los Compadres;ESP
1547;Martin Maximiliano Durante;1;Marbella;ESP
1547;Martin Maximiliano Durante;2;Peña Los Compadres;ESP
1547;Martin Maximiliano Durante;3;Ateltico Marbelli;ESP
1547;Martin Maximiliano Durante;4;Peña Los Compadres;ESP
1547;Martin Maximiliano Durante;5;Atletico Marbelli;ESP
1547;Martin Maximiliano Durante;6;Peña Los Compadres;ESP
1547;Martin Maximiliano Durante;7;Monda;ESP
1548;Matias Martin Lombardi;0;Alhaurin de la Torre;ESP
1548;Matias Martin Lombardi;1;Torrox;ESP
1549;Martin Emanuel Di Martino;0;General Paz Juniors;ARG
1549;Martin Emanuel Di Martino;1;Malaka;ESP
1549;Martin Emanuel Di Martino;2;Alhaurino;ESP
1549;Martin Emanuel Di Martino;3;Murallas;ESP
1549;Martin Emanuel Di Martino;4;Baza;ESP
1549;Martin Emanuel Di Martino;5;Murallas Ceuta;ESP
1549;Martin Emanuel Di Martino;6;Dos Hermanas;ESP
1549;Martin Emanuel Di Martino;7;Casabermeja;ESP
1549;Martin Emanuel Di Martino;8;Alhaurin de la Torre;ESP
1549;Martin Emanuel Di Martino;9;Casabermeja;ESP
1549;Martin Emanuel Di Martino;10;Zenit Torremolinos;ESP
1550;Lautaro Francisco Travnik Trebiño;0;Tomares;ESP
1550;Lautaro Francisco Travnik Trebiño;1;SV Bretzenheim;DEU
1550;Lautaro Francisco Travnik Trebiño;2;Camas;ESP
1551;Alberto Martin Sanchez Scandella;0;Independiente;ARG
1551;Alberto Martin Sanchez Scandella;1;Bormujos;ESP
1551;Alberto Martin Sanchez Scandella;2;Castilleja;ESP
1551;Alberto Martin Sanchez Scandella;3;Rociera;ESP
1551;Alberto Martin Sanchez Scandella;4;Camino Viejo;ESP
1551;Alberto Martin Sanchez Scandella;5;Ateltico Paso;ESP
1551;Alberto Martin Sanchez Scandella;6;Camino Viejo;ESP
1552;Octavio Felipe Montiel;0;Barbastro;ESP
1552;Octavio Felipe Montiel;1;Tamarite;ESP
1552;Octavio Felipe Montiel;2;Cuarte;ESP
1552;Octavio Felipe Montiel;3;Robres;ESP
1552;Octavio Felipe Montiel;4;Huesca B;ESP
1553;Diego Pablo Muscatello Parrondo;0;Guillen La Fuerza;ESP
1554;Gustavo Jose Maria Mansilla;0;Villaviciosa;ESP
1554;Gustavo Jose Maria Mansilla;1;Lealtad;ESP
1555;Matias Fernando Campostrini;0;San Justo;ESP
1555;Matias Fernando Campostrini;1;Atletico España de Cueto;ESP
1556;Luis Manuel Custodio Zunda;0;Villamayor;ESP
1556;Luis Manuel Custodio Zunda;1;Aldea del Rey;ESP
1556;Luis Manuel Custodio Zunda;2;Calzada;ESP
1556;Luis Manuel Custodio Zunda;3;Puertollano;ESP
1556;Luis Manuel Custodio Zunda;4;Calzada;ESP
1556;Luis Manuel Custodio Zunda;5;Almodovar;ESP
1556;Luis Manuel Custodio Zunda;6;Miguelturreño;ESP
1556;Luis Manuel Custodio Zunda;7;Calatrava;ESP
1557;Federico Nahuel Fernandez;0;"""Liga Regional del Sud""";ARG
1557;Federico Nahuel Fernandez;1;Guadalajara Promesas;ESP
1558;Misael Ignacio Bueno;0;Muñiz;ARG
1558;Misael Ignacio Bueno;1;Nueva Chicago;ARG
1558;Misael Ignacio Bueno;2;Rosario Central;ARG
1558;Misael Ignacio Bueno;3;Parquesol;ESP
1559;Facundo Gutierrez Castillo;0;Peralada;ESP
1559;Facundo Gutierrez Castillo;1;Banyoles;ESP
1559;Facundo Gutierrez Castillo;2;La Jonquera;ESP
1559;Facundo Gutierrez Castillo;3;Base Roses;ESP
1560;Bruno Alberto Milanesio;0;Central Cordoba de Rosario;ARG
1560;Bruno Alberto Milanesio;1;Tiro Federal de Rosario;ARG
1560;Bruno Alberto Milanesio;2;Coronel Aguirre;ARG
1560;Bruno Alberto Milanesio;3;Central Cordoba de Rosario;ARG
1560;Bruno Alberto Milanesio;4;Bescano;ESP
1561;Alan Nahuel Ferreira;0;Sportivo Italiano;ARG
1561;Alan Nahuel Ferreira;1;Bosc de Tosca;ESP
1562;Facundo Nahuel Kuhn Araujo;0;Banyoles;ESP
1562;Facundo Nahuel Kuhn Araujo;1;Guixols;ESP
1563;Eric Joan Paratore De la Fuente;0;San Martin de San Juan;ARG
1563;Eric Joan Paratore De la Fuente;1;Gava;ESP
1563;Eric Joan Paratore De la Fuente;2;Montcada;ESP
