id_jugador;confederacion;pais;pais_iso_3;categoria;liga;equipo;nombre;ciudad_nacimiento;fecha_nacimiento;puesto;trayectoria
2505;UEFA;MALTA;MLT;5;Gozo First Division;Victoria Hotspurs;Emiliano Lattes;Mar del Plata, Buenos Aires ;28/01/1985;DEL;['Aldosivi (ARG)', 'Racing de Mar del Plata (ARG)', 'Kimberley (ARG)', 'Al Ver Veras (ARG)', 'Boca de Mar del Plata (ARG)', 'Chacarita (ARG)', 'Platense (ARG)', 'Castro (ESP)', 'Bejar Industrial (ESP)', 'Caspe (ESP)', 'Jodar Al-Andalus (ESP)', 'Moralo (ESP)', 'Union Criptanense (ESP)', 'Banik Most (CZE)', 'Vera (ESP)', 'Msida St. Josephs (MLT)', 'Birkirkara (MLT)', 'Marsaxlokk (MLT)', 'Sliema Wanderers (MLT)', 'Mqabba (MLT)', 'Hamrun Spartans (MLT)', 'Saint Andrew´s (MLT)', 'Naxxar Lions (MLT)', 'Ghajnseilen (MLT)', 'Victoria Hotspurs (MLT)']
2506;UEFA;MOLDAVIA;MDA;1;Divizia Nationala;Zaria Balti;Rubén Marcelo Gómez;Adrogue, Buenos Aires ;26/01/1984;VOL;['Belgrano de Cordoba (ARG)', 'Metalurg Donestk (UKR)', 'Stal (UKR)', 'Metalurg Donestk (UKR)', 'Mechelen (BLR)', 'Metalurg Donestk (UKR)', 'Zorya Lugansk (UKR)', 'Zakkarpattia (UKR)', 'AEK Larnaca (CYP)', 'Tariya (UKR)', 'APO Levadiakos (GRC)', 'Zaria Balti (MDA)']
2507;UEFA;MONTENEGRO;MNE;1;Prva Crnogorska Liga;OFK Grbalj;Julian Montenegro;Rio Negro ;23/03/1989;DEL;['Proyecto Crecer (ARG)', 'Montemor (PRT)', 'Vizela (PRT)', 'Atletico Potugal (PRT)', 'Boavista (PRT)', 'Farense (PRT)', 'Lynx (GIB)', 'Lovcen (MCO)', 'OFK Grbalj (MNE)']
2508;UEFA;PAISES BAJOS;NLD;1;Eredivisie;Ajax;Nicolas Alejandro Tagliafico;Rafael Calzada, Buenos Aires ;31/08/1992;DEL;['Banfield (ARG)', 'Murcia (ESP)', 'Banfield (ARG)', 'Independiente (ARG)', 'Ajax (NLD)']
2509;UEFA;PAISES BAJOS;NLD;1;Eredivisie;PSV;Maximiliano Samuel Romero;Moreno, Buenos Aires ;01/09/1999;DEL;['Velez (ARG)', 'PSV (NLD)']
2510;UEFA;PAISES BAJOS;NLD;2;Kampionen Divisie;Den Bosch;Nicolas Romat;Azul, Buenos Aires ;05/06/1988;DEF;['Quilmes (ARG)', 'Central Norte (ARG)', 'Talleres de Cordoba (ARG)', 'Crucero del Norte (ARG)', 'Atletico Tucuman (ARG)', 'Huracan (ARG)', 'Atletico Tucuman (ARG)', 'Huracan (ARG)', 'Den Bosch (NLD)']
2511;UEFA;PAISES BAJOS;NLD;2;Kampionen Divisie;Den Bosch;Julian Augusto Marchioni;La Plata, Buenos Aires ;03/11/1993;VOL;['Estudiantes LP (ARG)', 'Patronato (ARG)', 'Den Bosch (NLD)']
2512;UEFA;PAISES BAJOS;NLD;2;Kampionen Divisie;Telstar 1963;Facundo Lescano;Mercedes, Buenos Aires ;16/08/1996;DEL;['Club Mercedes (ARG)', 'Inter (ITA)', 'Genoa (ITA)', 'Martina Franca (ITA)', 'Torino (ITA)', 'Melfi (ITA)', 'Monopoli (ITA)', 'Igea Virtus Barcellona (ITA)', 'Robur Siena (ITA)', 'Sicula Leonzio (ITA)', 'Telstar 1963 (NLD)']
2513;UEFA;PAISES BAJOS;NLD;8;3e klasse A - West I zaterdag;VV HBOK;Aldo Nicolas Arce;Avellaneda, Santa Fe ;;VOL;['Renato Cesarini (ARG)', 'Tiro Federal de Rosario (ARG)', 'Ferro (ARG)', 'Ostuni (ITA)', 'Treviso (ITA)', 'Alcala (ESP)', 'Extremadura (ESP)', 'San Jose Promesas (ESP)', 'Madridejos (ESP)', 'Marchamalo (ESP)', 'Madridejos (ESP)', 'VV HBOK (NLD)']
2514;UEFA;PAISES BAJOS;NLD;8;3e klasse B - Zuid I zondag;VV TSC Oosterhut;Yannick Millenaar;Ciudad de Buenos Aires ;02/09/1995;ARQ;['Willem II (NLD)', 'VV TSC Oosterhut (NLD)']
2515;UEFA;PAISES BAJOS;NLD;;J°;ADO Den Hagg;Lucas Uriel Leverland;Ciudad de Buenos Aires ;01/07/2000;DEF;['Div. Inf (ARG)', 'ADO Den Hagg (NLD)']
2516;UEFA;POLONIA;POL;1;Ekstraklasa;Lech Poznan;Vernon De Marco Morlacchi;Rosario, Santa Fe ;18/11/1992;DEF;['San Fernando (ESP)', 'Constancia (ESP)', 'Zemplin Michalovce (SVK)', 'Slovan Bratislava (SVK)', 'Lech Poznan (POL)']
2517;UEFA;POLONIA;POL;4;III.Liga;LKS Wolczanka;Geronimo Viscovich;Maria Susana, Santa Fe ;20/05/1987;VOL;['Colon de Santa Fe (ARG)', 'Vinodol (HRV)', 'Primorac Briogad (HRV)', 'NK Capljina (BIH)', 'Jorge Newbery de Venado Tuerto (ARG)', 'Sarmiento de Leones (ARG)', 'Boca de Rio Gallegos (ARG)', 'Guemes de Santiago del Estero (ARG)', 'Sarmiento de Leones (ARG)', 'JKS Jaroslaw (PYF)', 'LKS Wolczanka (POL)']
2518;UEFA;POLONIA;POL;6;Klasa Okregowa/Krakow II;Kolejarz Prokocim;Diego Alejandro Cavarra;Ciudad de Buenos Aires ;12/05/1985;VOL;['Kolejarz Prokocim (POL)']
2519;UEFA;PORTUGAL;PRT;1;Primeira Liga;Benfica;Franco Emanuel Cervi;San Lorenzo, Santa Fe ;26/05/1994;VOL;['Rosario Central (ARG)', 'Benfica (PRT)']
2520;UEFA;PORTUGAL;PRT;1;Primeira Liga;Benfica;German Andres Conti;Ciudad de Santa Fe ;06/03/1994;DEF;['Colon de Santa Fe (ARG)', 'Benfica (PRT)']
2521;UEFA;PORTUGAL;PRT;1;Primeira Liga;Benfica;Facundo Ferreyra;Lomas de Zamora, Buenos Aires ;14/03/1991;DEL;['Banfield (ARG)', 'Vélez (ARG)', 'Shakhtar Donestk (UKR)', 'Newcastle (ENG)', 'Shakhtar Donestk (UKR)', 'Benfica (PRT)']
2522;UEFA;PORTUGAL;PRT;1;Primeira Liga;Benfica;Cristian Franco Lema;Puerto Madryn, Chubut ;24/03/1990;DEF;['Guillermo Brown de Puerto Madryn (ARG)', 'Newell´s (ARG)', 'Tigre (ARG)', 'Quilmes (ARG)', 'Belgrano de Cordoba (ARG)', 'Benfica (PRT)']
2523;UEFA;PORTUGAL;PRT;1;Primeira Liga;Benfica;Eduardo Antonio Salvio;Avellaneda, Buenos Aires ;13/07/1990;VOL;['Lanus (ARG)', 'Atletico Madrid (ESP)', 'Benfica (PRT)', 'Atletico Madrid (ESP)', 'Benfica (PRT)']
2524;UEFA;PORTUGAL;PRT;1;Primeira Liga;Boavista;Federico Matias Falcone;Rosario, Santa Fe ;21/02/1990;DEL;['Newell´s (ARG)', 'Deportes La Serena (CHL)', 'Huachipato (CHL)', 'Barnechea (CHL)', 'Rangers (CHL)', 'Valletta (MLT)', 'Terengganu (MWI)', 'Deportivo Des Aves (PRT)', 'Boavista (PRT)']
2525;UEFA;PORTUGAL;PRT;1;Primeira Liga;Deportivo des Aves;Luis Fariña;Ciudad Buenos Aires ;20/04/1991;VOL;['Racing (ARG)', 'Bani Yas (ARE)', 'Deportivo La Coruña (ESP)', 'Rayo Vallecano (ESP)', 'Universidad de Chile (CHL)', 'Asteras Tripolis (GRC)', 'Deportivo des Aves (PRT)']
2526;UEFA;PORTUGAL;PRT;1;Primeira Liga;Feirense;Brian Emanuel Gomez;San Justo, Buenos Aires ;15/02/1994;VOL;['Argentinos Jrs (ARG)', 'Estudiantes de Buenos Aires (ARG)', 'Brown de Adrogue (ARG)', 'Feirense (PRT)']
2527;UEFA;PORTUGAL;PRT;1;Primeira Liga;Maritimo;Jorge Ivan Correa;San Miguel, Tucuman ;04/04/1993;VOL;['Velez (ARG)', 'Defensores de Belgrano (ARG)', 'Velez (ARG)', 'Maritimo (PRT)']
2528;UEFA;PORTUGAL;PRT;1;Primeira Liga;Maritimo;Leandro Ivan Barrera;Godoy Cruz, Mendoza ;22/02/1991;DEL;['Argentinos Jrs. (ARG)', 'Chivas USA (USA)', 'San Jose Earthquakes (USA)', 'Chacarita (ARG)', 'All Boys (ARG)', 'Maritimo (PRT)']
2529;UEFA;PORTUGAL;PRT;1;Primeira Liga;Moreirense;Patricio Rodríguez;Quilmes, Buenos Aires ;05/04/1990;VOL;['Independiente (ARG)', 'Santos (BRA)', 'Estudiantes LP (ARG)', 'Santos (BRA)', 'Johor (MWI)', 'Santos (BRA)', 'AEK (GRC)', 'Newcastle Jets (AUS)', 'Moreirense (PRT)']
2530;UEFA;PORTUGAL;PRT;1;Primeira Liga;Nacional;Fernando Damian Tissone;Quilmes, Buenos Aires ;24/07/1986;VOL;['Lanús (ARG)', 'Como (ITA)', 'Udinese (ITA)', 'Atalanta (ITA)', 'Udinese (ITA)', 'Sampdoria (ITA)', 'Mallorca (ESP)', 'Sampdoria (ITA)', 'Mallorca (ESP)', 'Malaga (ESP)', 'Karpaty Lviv (UKR)', 'Deportivo des Aves (PRT)', 'Nacional (PRT)']
2531;UEFA;PORTUGAL;PRT;1;Primeira Liga;Sporting Lisboa;Marcos Javier Acuña;Zapala, Neuquen ;28/10/1991;VOL;['Ferro (ARG)', 'Racing (ARG)', 'Sporting Lisboa (PRT)']
2532;UEFA;PORTUGAL;PRT;1;Primeira Liga;Sporting Lisboa;Rodrigo Andres Battaglia;Moron, Buenos Aires ;07/12/1991;VOL;['Huracan (ARG)', 'Racing (ARG)', 'Braga (PRT)', 'Moreirense (PRT)', 'Rosario Central (ARG)', 'Chaves (PRT)', 'Braga (PRT)', 'Sporting Lisboa (PRT)']
2533;UEFA;PORTUGAL;PRT;3;Campeonato de Portugal/A;Mirandela;Cristian Hernan Tissone;Quilmes, Buenos Aires ;02/08/1988;DEF;['Como (ITA)', 'Udinese (ITA)', 'Atalanta (ITA)', 'Pro Sesto (ITA)', 'Mallorca B (ESP)', 'Olot (ESP)', 'Malaga B (ESP)', 'Oriental (PRT)', 'Anadia (PRT)', 'Vitoria Setubal (PRT)', 'Anadia (PRT)', 'Carmelita (CRI)', 'Mirandela (PRT)']
2534;UEFA;PORTUGAL;PRT;3;Campeonato de Portugal/A;Oliveirense;Nicolas Leandro Rodriguez Caparroz;Ciudad de Buenos Aires ;12/05/1995;ARQ;['Velez (ARG)', 'Ituzaingo (ARG)', 'Cañuelas (ARG)', 'Leones (COL)', 'Oliveirense (PRT)']
2535;UEFA;PORTUGAL;PRT;3;Campeonato de Portugal/A;Oliveirense;Lucas Damian Chaparro;Ciudad de Buenos Aires ;03/05/1992;DEF;['San Lorenzo (ARG)', 'Independiente Chivilcoy (ARG)', 'Juventude Evora (PRT)', 'Oliveirense (PRT)']
2536;UEFA;PORTUGAL;PRT;3;Campeonato de Portugal/A;Oliveirense;Facundo Uriel Pumetti Canosa;;14/01/1997;VOL;['Independiente (ARG)', 'Lynx (GIB)', 'Oliveirense (PRT)']
2537;UEFA;PORTUGAL;PRT;3;Campeonato de Portugal/A;Oliveirense;Leandro Nery Chaparro;La Tablada, Buenos Aires ;01/07/1991;VOL;['San Lorenzo (ARG)', 'Vasco Da Gama (BRA)', 'Madureira (BRA)', 'Sportivo Belgrano (ARG)', 'Madureira (BRA)', 'Beira Mar (PRT)', 'Estoril (PRT)', 'Freamunde (PRT)', 'Uberlandia (BRA)', 'Oliveirense (PRT)']
2538;UEFA;PORTUGAL;PRT;4;Madeira Divisao de Honra;1° de Maio;Ernesto Sebastian Sanchez;Ciudad de Mendoza ;20/08/1988;DEL;['Boavista (PRT)', 'Uniao (PRT)', 'Madeira (PRT)', 'Uniao (PRT)', 'Andorinha (PRT)', 'Canical (PRT)', 'Reguengos (PRT)', 'Vitoria Sernache (PRT)', 'Lourihanense (PRT)', 'Camacha (PRT)', 'Maritimo C (PRT)', 'Canical (PRT)', 'San Martin de Mendoza (ARG)', 'Canical (PRT)', '1° de Maio (PRT)']
2539;UEFA;PORTUGAL;PRT;4;Ponta Delgada Campeonato Azores;Operario Lagoa;Julian Schumperli;Ciudad de Buenos Aires ;15/06/1998;DEL;['Taverne (CHE)', 'Operario Lagoa (PRT)']
2540;UEFA;PORTUGAL;PRT;4;Porto Divisao de Elite;Freamunde;Maki Misael Alejandro Miranda;Las Yungas, Jujuy ;14/04/1999;VOL;['Independiente (ARG)', 'Aldosivi (ARG)', 'Rapitenca B (ESP)', 'Freamunde (PRT)']
2541;UEFA;PORTUGAL;PRT;4;Porto Divisao de Elite;Rio Ave B;Sergio Ricardo Uvia;;06/08/1996;VOL;['Gimnasia LP (ARG)', '1ª de Dezembro (PRT)', 'Guiense (PRT)', 'Rio Ave B (PRT)']
2542;UEFA;PORTUGAL;PRT;4;Porto Divisao de Elite;Salgueiros;Daniel Gerardo Denot;Mar del Plata, Buenos Aires ;11/11/1993;VOL;['River (ARG)', 'Carabobo (VEN)', 'Varzim (PRT)', 'Salgueiros (PRT)']
2543;UEFA;PORTUGAL;PRT;4;Setubal 1ª Divisao;Charneca Caparica;Miguel Bruno Pereira Herlein;Amora, Portugal ;02/11/1993;DEL;['Benfica (PRT)', 'Akritas (CYP)', 'Granada B (ESP)', 'Vilaverdense (PRT)', 'Goa (IND)', 'New York Cosmos B (USA)', 'Aguila (ESP)', 'Civitanovese (ITA)', 'Penne 1920 (ITA)', 'Charneca Caparica (PRT)']
2544;UEFA;PORTUGAL;PRT;1;Divisao ;Braga;Christian Correia Lotitto;Vila Nova de Gaia, Portugal ;15/09/2000;DEF;['Saint Prest (FRA)', 'Lyon (FRA)', 'Nimes (FRA)', 'Braga (PRT)']
2545;UEFA;PORTUGAL;PRT;;C° - Aveiro Juniores B ;Sport Espinho;Luca Giovanni Lotitto;Portugal ;10/10/2003;VOL;['Arcozelo (PRT)', 'Sport Espinho (PRT)']
2546;UEFA;REPUBLICA CHECA;CZE;1;Het Liga;FC Zlin;Pablo Joaquin Podio;La Payosa, Cordoba ;08/07/1989;VOL;['Inter (ITA)', 'ZP Sport Podbredzova (SVK)', 'Fastav Zlin (CZE)', 'Keshla (AZE)', 'FC Zlin (CZE)']
2547;UEFA;RUMANIA;ROU;1;Liga 1;Botosani;Jonathan Emanuel Rodriguez;Lomas de Zamora, Buenos Aires ;30/09/1988;VOL;['San Martin de Burzaco (ARG)', 'Defensores de Belgrano de Villa Ramallo (ARG)', 'Comisiones de Actividades Infantiles (ARG)', 'Deportivo Madryn (ARG)', 'Argentino Agropecuario (ARG)', 'Botosani (ROU)']
2548;UEFA;RUMANIA;ROU;1;Liga 1;Cluj;Juan Emanuel Culio;Mercedes, Buenos Aires ;30/08/1983;VOL;['Flandria (ARG)', 'Almagro (ARG)', 'Independiente (ARG)', 'Racing (ARG)', 'Deportes La Serena (CHL)', 'Cluj (ROU)', 'Galatasaray (TUR)', 'Orduspor (TUR)', 'Galatasaray (TUR)', 'Mersin (TUR)', 'Deportivo La Coruña (ESP)', 'Al Wasl (ARE)', 'Las Palmas (ESP)', 'Zaragoza (ESP)', 'Mallorca (ESP)', 'Cluj (ROU)']
2549;UEFA;RUMANIA;ROU;1;Liga 1;Concordia Chiajna;Nicolas Martin Gorobsov;San Pedro, Buenos Aires ;25/11/1989;VOL;['Vicenza (ITA)', 'Torino (ITA)', 'Cesena (ITA)', 'Poli Timisoara (ROU)', 'Torino (ITA)', 'Nocerina (ITA)', 'Poli Timisoara (ROU)', 'Targu Mures (ROU)', 'Hapoel Tel Aviv (ISR)', 'Targu Mures (ROU)', 'Independencia FC de San Pedro (ARG)', 'Miami United (USA)', 'Concordia Chiajna (ROU)']
2550;UEFA;RUMANIA;ROU;2;Liga 2;Poli Timisoara;Santiago Ignacio Pablo Rudolf;Parana, Entre Rios ;29/07/1995;DEF;['Patronato (ARG)', 'Poli Timisoara (ROU)']
2551;UEFA;RUSIA;RUS;1;Premier League;Zenit St.Petersburg;Sebastian Driussi;San Justo, Buenos Aires ;02/09/1996;DEL;['River (ARG)', 'Zenit St.Petersburg (RUS)']
2552;UEFA;RUSIA;RUS;1;Premier League;Zenit St.Petersburg;Claudio Matias Kranevitter;Yerba Buena, Tucuman ;21/05/1993;VOL;['River (ARG)', 'Atletico Madrid (ESP)', 'Sevilla (ESP)', 'Zenit St.Petersburg (RUS)']
2553;UEFA;RUSIA;RUS;1;Premier League;Zenit St.Petersburg;Emanuel Hernan Mammana;Merlo, Buenos Aires ;02/10/1996;DEF;['River (ARG)', 'Lyon (FRA)', 'Zenit St.Petersburg (RUS)']
2554;UEFA;RUSIA;RUS;1;Premier League;Zenit St.Petersburg;Leandro Daniel Paredes;San Justo, Buenos Aires ;29/06/1994;VOL;['Boca (ARG)', 'Chievo Verona (ITA)', 'Roma (ITA)', 'Empoli (ITA)', 'Roma (ITA)', 'Zenit St.Petersburg (RUS)']
2555;UEFA;SAN MARINO;SMR;1;Campionato;Domagnano;Ramiro Martin Lago;Rosario, Santa Fe ;14/10/1987;DEL;['Argentino de Rosario (ARG)', 'Salorno (ITA)', 'Central Cordoba de Rosario (ARG)', 'Moos (ITA)', 'Naturns (ITA)', 'Marignanese (ITA)', 'Tre Fiori (SMR)', 'Mariganese (ITA)', 'Folgore/Falgiano (SMR)', 'Pennarossa (SMR)', 'Meletolese (ITA)', 'Folgore /Falciano (SMR)', 'Domagnano (SMR)']
2556;UEFA;SAN MARINO;SMR;1;Campionato;Fiorentino;Emiliano Martin Polanco;Ciudad de Cordoba ;07/05/1984;VOL;['Instituto (ARG)', 'Sportivo Belgrano (ARG)', 'Biaggio Nazzaro (ITA)', 'Elpidiense (ITA)', 'Gzira Utd (MLT)', 'Le Torri Castelplano (ITA)', 'Gallo Colbordolo (ITA)', 'Folgore/Falciano (SMR)', 'Fiorentino (SMR)', 'Atletico Gallo (ITA)', 'Fiorentino (SMR)']
2557;UEFA;SAN MARINO;SMR;1;Campionato;La Fiorita;Danilo Ezequiel Rinaldi;San Nicolas, Buenos Aires ;18/04/1986;VOL;['Chacarita (ARG)', 'Conesa (ARG)', 'La Emilia (ARG)', 'Virtus (SMR)', 'Conesa (ARG)', 'La Fiorita (SMR)']
2558;UEFA;SAN MARINO;SMR;1;Campionato;La Fiorita;José Adolfo Hirsch;Pergamino, Buenos Aires ;31/01/1986;DEL;['Banfield (ARG)', 'Juventud de Pergamino (ARG)', 'Guerrico (ARG)', 'Virtus (SMR)', 'Cosmos (SMR)', 'Folgore/Falgiano (SMR)', 'La Fiorita (SMR)']
2559;UEFA;SAN MARINO;SMR;1;Campionato;La Fiorita;Adrian Ricchiuti;Lanus, Buenos Aires ;30/06/1978;VOL;['Lanus (ARG)', 'Ternanan (ITA)', 'Genova (ITA)', 'Capri (ITA)', 'Pistoiese (ITA)', 'Livorno (ITA)', 'Arezzo (ITA)', 'Rimini (ITA)', 'Catania (ITA)', 'Virtus Entella (ITA)', 'Rimini (ITA)', 'La Fiorita (SMR)', 'Rimini (ITA)', 'Delta Rovigo (ITA)', 'Rimini (ITA)', 'La Fiorita (SMR)']
2560;UEFA;SAN MARINO;SMR;1;Campionato;Murata;Jose Mauricio Meroi Gennari;Ciudad de Cordoba ;26/06/1998;ARQ;['Juvenes /Dogana (SMR)', 'Murata (SMR)']
2561;UEFA;SAN MARINO;SMR;1;Campionato;Murata;Juan Gabriel Sosa;Ciudad de San Juan ;17/08/1982;VOL;['San Martin de San Juan (ARG)', 'Juventud de Pergamino (ARG)', 'Juventud Unida Universitaria (ARG)', 'Juventud de Pergamino (ARG)', 'Douglas Haig (ARG)', 'Alvarado (ARG)', 'Villa Cubas (ARG)', 'Atletico Policial (ARG)', 'Juventud de Pergamino (ARG)', 'Villa Cubas (ARG)', 'Juventud de Pergamino (ARG)', 'Pennarossa (SMR)', 'Murata (SMR)']
2562;UEFA;SAN MARINO;SMR;1;Campionato;Pennarossa;Maximiliano Carlos Baizan;Viedma, Rio Negro ;23/03/1993;DEL;['Tre Fiori (SMR)', 'Fiorentino (SMR)', 'Pennarossa (SMR)']
2563;UEFA;SAN MARINO;SMR;1;Campionato;Pennarossa;Matias Colagiovanni;Quilmes, Buenos Aires ;16/01/1993;VOL;['Pennarossa (SMR)']
2564;UEFA;SAN MARINO;SMR;1;Campionato;Pennarossa;Cristian Maccagno;Pergamino, Buenos Aires ;06/05/1983;DEF;['Douglas Haig (ARG)', 'Rosario Central (ARG)', 'Almirante Brown de Arrecifes (ARG)', 'Juventud de Arroyo Seco (ARG)', 'Real Cesenatico (ITA)', 'Lunano (ITA)', 'Faetano (SMR)', 'Cosmos (SMR)', 'Juvenes /Dogana (SMR)', 'Pennarossa (SMR)', 'Gabicce Gradara (ITA)', 'Pennarossa (SMR)']
2565;UEFA;SUECIA;SWE;1;Allsvenskan;AIK;Nicolas Marcelo Stefanelli;Quilmes, Buenos Aires ;22/11/1994;DEL;['Defensa y Justicia (ARG)', 'Villa Dalmine (ARG)', 'Defensa y Justicia (ARG)', 'AIK (SWE)']
2566;UEFA;SUECIA;SWE;2;Superettan;IKF Varnamo;Claudio Daniel Perez;Jose C. Paz, Buenos Aires ;26/12/1985;DEF;['Flandria (ARG)', 'Atlanta (ARG)', 'Tiro Federal de Rosario (ARG)', 'La Serena (CHL)', 'Tigre (ARG)', 'Belgrano de Cordoba (ARG)', 'Boca (ARG)', 'Belgrano de Cordoba (ARG)', 'Banfield (ARG)', 'Puebla (MEX)', 'Flandria (ARG)', 'IKF Varnamo (SWE)']
2567;UEFA;SUECIA;SWE;3;Division 1 Södra;Kristianstadt FC;Paulo Ippolito;Villa Constitucion, Santa Fe ;09/05/1994;DEF;['Rosario Central (ARG)', 'Atletico San Jorge (ARG)', 'Kristianstadt FC (SWE)']
2568;UEFA;SUECIA;SWE;3;Division 1 Södra;Kristianstadt FC;Maximiliano Ezequiel Cabaña;;03/04/1999;VOL;['Newell`s (ARG)', 'Atletico San Jorge (ARG)', 'Kristianstadt FC (SWE)']
2569;UEFA;SUECIA;SWE;3;Division 1 Södra;Kristianstadt FC;Santiago Ferretti;;14/01/1995;DEF;['Estudiantes LP (ARG)', 'America de Piran (ARG)', 'Imolese (ITA)', 'Cjarlins Muzane (ITA)', 'Kristianstadt FC (SWE)']
2570;UEFA;SUECIA;SWE;3;Division 1 Södra;Kristianstadt FC;Juan Ignacio Mendonca;Mar del Plata, Buenos Aires ;04/05/1986;ARQ;['Cadetes de San Martin (ARG)', 'Union de Mar del Plata (ARG)', 'Jorge Gibson Brown (ARG)', 'Alvarado (ARG)', 'Jorge Gibson Brown (ARG)', 'Crucero del Norte (ARG)', 'Chaco For Ever (ARG)', 'Crucero del Norte (ARG)', 'Sportivo Patria (ARG)', 'Atletico San Jorge (ARG)', 'Kristianstadt FC (SWE)']
2571;UEFA;SUECIA;SWE;3;Division 1 Södra;Kristianstadt FC;Guido Daniel Barreyro;Posadas, Misiones ;21/06/1988;DEL;['Guarani Antonio Franco (ARG)', 'Sparta Praga (CZE)', 'Real de Arroyo Seco (ARG)', 'Newell´s (ARG)', 'San Martin de Tucuman (ARG)', 'Guarani Antonio Franco (ARG)', 'Novi Sad (SRB)', 'Indija (SRB)', 'Rosengraad (SWE)', 'Cruz del Sur (ARG)', 'Sol de America de Formosa (ARG)', 'Jorge Gibson Brown (ARG)', 'Atletico San Jorge (ARG)', 'Kristianstadt FC (SWE)']
2572;UEFA;SUECIA;SWE;4;Division 2 Östra Gotaland;Räppe GoIF;Juan Ignacio Carabajal Mamani;;09/04/1994;VOL;['Banfield (ARG)', 'Defensa y Justicia (ARG)', 'Altos Hornos Zapla (ARG)', 'Rydaholm GOIF (SWE)', 'Räppe GoIF (SWE)']
2573;UEFA;SUECIA;SWE;4;Division 2 Södra Svealand;Newroz FC;Valentino Pidre;Mar del Plata, Buenos Aires ;14/01/1989;DEL;['Hammarby (SWE)', 'Husqvarna (SWE)', 'Mjolner (NOR)', 'Haninge (SWE)', 'Farsta (SWE)', 'Haninge (SWE)', 'Newroz FC (SWE)']
2574;UEFA;SUECIA;SWE;6;Division 4 Uppland;FC Arlanda;Rodrigo Nicolas Gomez;Posadas, Misiones ;30/03/1985;VOL;['Crucero del Norte (ARG)', 'Ten Giam (VNM)', 'Alvarado (ARG)', 'Valsta Syrianska (SWE)', 'Vasalund (SWE)', 'FC Arlanda (SWE)']
2575;UEFA;SUIZA;CHE;1;Super League;Saint Gallen;Julio Leonel Mosevich;Lomas de Zamora, Buenos Aires ;02/04/1997;DEF;['Argentinos Jrs (ARG)', 'Saint Gallen (CHE)']
2576;UEFA;SUIZA;CHE;3;Promotion League;Bellinzona;Gaston Orlando Magnetti;Mariano Acosta, Buenos Aires ;19/01/1985;DEL;['Ferro (ARG)', 'Kriens (CHE)', 'Chiasso (CHE)', 'Bellinzona (CHE)', 'Chiasso (CHE)', 'Bellinzona (CHE)']
2577;UEFA;SUIZA;CHE;3;Promotion League;Koniz;Miguel Alfredo Portillo;Gobernador Virasoro, Corrientes ;26/09/1982;DEF;['Boca (ARG)', 'Neuchatel Xamax (CHE)', 'Servette (CHE)', 'Angers (FRA)', 'Young Boys (CHE)', 'Vaduz (LIE)', 'Young Boys (CHE)', 'Lugano (CHE)', 'Chronometters Odessa (UKR)', 'Beitar Jerusalem (ISR)', 'Koniz (CHE)']
2578;UEFA;SUIZA;CHE;3;Promotion League;Stade Nyonnais;Gonzalo Ezequiel Paz;Moron, Buenos Aires ;06/06/1993;DEF;['Deportivo Armenio (ARG)', 'El Linqueño (ARG)', 'Stade Nyonnais (CHE)']
2579;UEFA;SUIZA;CHE;4;1. Liga/2;Schötz;Nahuel Allou;Ciudad de Buenos Aires ;19/07/1990;VOL;['Luzern (CHE)', 'Bouchs (CHE)', 'Zug 94 (CHE)', 'Kirens (CHE)', 'Schötz (CHE)']
2580;UEFA;SUIZA;CHE;4;1. Liga/3;Baden;Juan Pablo Garat;Avellaneda, Buenos Aires ;19/04/1983;DEF;['River (ARG)', 'Atlanta (ARG)', 'Saint Gallen (CHE)', 'Tigre (ARG)', 'Dinamo Bucarest (ROU)', 'Aarau (CHE)', 'Baden (CHE)']
2581;UEFA;SUIZA;CHE;4;1. Liga/3;Mendrisio Stabio;Tomas Cocimano;Quilmes, Buenos Aires ;31/12/1997;VOL;['Lugano U21 (CHE)', 'Mendrisio Stabio (CHE)']
2582;UEFA;SUIZA;CHE;5;2. Liga Interregional/2;Terre Sainte;Nahuel Acosta Garcia;Ciudad de Buenos Aires ;30/06/1994;VOL;['Servette (CHE)', 'Versoix (CHE)', 'Locarno (CHE)', 'Servette U21 (CHE)', 'UGS Geneve (CHE)', 'Terre Sainte (CHE)']
2583;UEFA;SUIZA;CHE;5;2. Liga Interregional/4;Ibach;Matias De Biase;Ciudad de Santa Fe ;13/12/1992;DEF;['Union de Santa Fe (ARG)', 'Huracan de Paso de la Arena (URY)', 'Acqui (ITA)', 'Ancona (CHE)', 'Ibach (CHE)']
2584;UEFA;SUIZA;CHE;5;2. Liga Interregional/4;Paradiso;José Ignacio Distefano;;27/07/1985;DEF;['Taverne (CHE)', 'Biaschessi (CHE)', 'Taverne (CHE)', 'Paradiso (CHE)']
2585;UEFA;SUIZA;CHE;5;2. Liga Interregional/5;Wangen;Martin Leonel Moyano;Ciudad de Buenos Aires ;22/12/1990;ARQ;['Atlanta (ARG)', 'Ibach II (CHE)', 'Atletico Tricase (ITA)', 'Wangen (CHE)']
